DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,,
10,099,,STA,R,5.637,,MONTE VISTA AVENUE,7700,81000,75000,7400,74000,69000,,"74,010"
10,099,,STA,R,6.750,,TAYLOR ROAD,7400,74000,69000,8300,83000,82000,,"74,010"
10,099,,STA,R,7.811,,KEYES ROAD,8300,83000,82000,9700,123000,122000,,"76,550"
10,099,,STA,R,10.040,,MITCHELL ROAD,9900,125000,124000,8700,100000,98800,,"77,400"
10,099,,STA,R,11.908,,"CERES, WHITMORE AVENUE",8700,100000,98800,10400,102000,99000,,"78,500"
10,099,,STA,R,13.263,,"MODESTO, HATCH ROAD/9TH STREET",9400,115000,110300,10400,112000,109000,,"79,400"
10,099,,STA,R,14.473,,"MODESTO, CROWS LANDING ROAD ",10400,112000,109000,10700,120000,117000,,"79,400"
10,099,,STA,R,15.098,,"MODESTO, TUOLUMNE BOULEVARD",10700,120000,117000,11000,127000,122000,,"79,400"
10,099,,STA,R,15.753,,"MODESTO, H STREET ",11000,127000,122000,10600,126000,122000,,"79,400"
10,099,,STA,R,16.121,,"MODESTO, JCT. RTE. 132",10800,128000,124000,10400,140000,133800,,"79,400"
10,099,,STA,R,16.825,,KANSAS AVENUE ,10600,139000,131000,11300,142000,136000,,"79,400"
10,099,,STA,M,18.520,,"MODESTO, CARPENTER ROAD",11300,142000,136000,11500,142000,137000,,"83,530"
10,099,,STA,R,20.222,,"MODESTO, BECKWITH ROAD ",11500,142000,137000,9800,122000,118000,,"83,620"
10,099,,STA,R,21.743,,"MODESTO, PELANDALE AVENUE",9800,122000,118000,9900,122000,119000,,"84,700"
10,099,,STA,R,22.558,,"SALIDA, JCT. RTE. 219 EAST",9900,127000,119000,9800,137000,126000,,"84,700"
10,099,,STA,R,24.272,,HAMMET ROAD,10500,147000,142000,9600,118000,112000,,"84,700"
10,099,,STA,R,24.750,,STANISLAUS/SAN JOAQUIN COUNTY LINE,9600,118000,112000,0,0,0,,
10,099,,SJ,,0,,STANISLAUS/SAN JOAQUIN COUNTY LINE,0,0,0,9600,118000,112000,,"85,600"
10,099,,SJ,,0.888,,"RIPON, MAIN STREET",9600,118000,112000,10000,118000,116000,,"85,600"
10,099,,SJ,,1.708,,MILGEO AVENUE,10000,118000,116000,10100,132000,129000,,"85,600"
10,099,,SJ,,2.374,,JACKTONE ROAD,9800,118000,114000,9500,119000,114000,,"85,600"
10,099,,SJ,,5.822,,SOUTH JCT. RTE. 120,9600,118000,107000,7600,91000,83000,,"85,600"
10,099,,SJ,,6.654,,"MANTECA, NORTH JCT. RTE. 120",7600,91000,83000,6000,72000,66000,,"85,600"
10,099,,SJ,,8.829,,NORTH MANTECA ,6000,72000,66000,6300,74000,70000,,"85,600"
10,099,,SJ,,11.468,,TURNER STATION/FRENCH CAMP ROAD,6500,76000,74300,6900,85000,81800,,"85,600"
10,099,,SJ,,12.526,,LITTLE JOHN CREEK,6900,85000,81800,7800,93000,88200,,"85,600"
10,099,,SJ,,16.698,,"STOCKTON,  MARIPOSA ROAD",7400,81000,77500,8700,96000,92300,,"85,600"
10,099,,SJ,,17.216,,JCT. RTE. 4 EAST,8700,96000,92300,9400,100000,94000,,"85,600"
10,099,,SJ,,18.022,,JCT. RTE. 26 WEST,9500,100000,94000,9700,104000,96000,,"85,600"
10,099,,SJ,,18.683,,JCT. RTE. 4 WEST,9700,114000,105000,8500,108000,95000,,"85,600"
10,099,,SJ,,19.290,,JCT. RTE. 26 EAST,8500,108000,95000,10100,114000,100000,,"85,600"
10,099,,SJ,,20.336,,JCT. RTE. 88 NORTHEAST,10000,113000,99000,10700,96000,86000,,"85,600"
10,099,,SJ,,20.876,,CHEROKEE ROAD ,11500,101000,92000,9700,89000,82000,,"85,600"
10,099,,SJ,,21.674,,WILSON WAY,9700,89000,82000,8700,102000,87000,,"85,600"
10,099,,SJ,,22.922,,HAMMER LANE,7300,86000,81000,7100,76000,73000,,"85,600"
10,099,,SJ,,24.033,,MORADA LANE,6200,77000,75000,8200,81000,80000,,"85,600"
10,099,,SJ,,29.004,,SOUTH LODI,6500,85000,79000,7200,74000,71000,,"85,600"
10,099,,SJ,,29.499,,"LODI, JCT. RTE. 12 WEST",4850,79000,75000,6100,78000,76000,,"85,600"
10,099,,SJ,,30.974,,"LODI, JCT. RTE. 12 EAST",6100,78000,76000,5100,79000,76000,,"85,600"
10,099,,SJ,,31.578,,"LODI, TURNER ROAD",5100,79000,75000,6100,81000,67000,,"85,600"
10,099,,SJ,,32.573,,WOODBRIDGE ROAD,5200,74000,71000,5200,67000,66000,,"85,600"
10,099,,SJ,,33.573,,ACAMPO ROAD,5300,68000,66000,5300,68000,66000,,"85,600"
10,099,,SJ,,35.597,,JAHANT ROAD,5100,67000,66000,5300,69000,68000,,"85,600"
10,099,,SJ,,38.783,,SAN JOAQUIN/SACRAMENTO COUNTY LINE,6300,81000,77600,0,0,0,,"85,600"
03,099,,SAC,,0.123,,SAN JOAQUIN/SACRAMENTO COUNTY LINE,0,0,0,6200,80000,76000,,"102,720"
03,099,,SAC,,0.330,,"GALT, FRONTAGE ROAD ",6100,80000,75800,6000,78000,75000,,"102,720"
03,099,,SAC,,0.792,,"GALT, C STREET",6000,78000,75000,6200,81000,78000,,"102,720"
03,099,,SAC,,1.566,,"GALT, SIMMERHORN ROAD ",6200,81000,78000,5900,77000,75000,,"102,720"
03,099,,SAC,,1.880,,"GALT, PRINGLE AVENUE ",5900,77000,75000,6100,77000,77000,,"102,720"
03,099,,SAC,,2.700,,WALNUT STREET ,6100,77000,77000,6000,77000,75000,,"102,720"
03,099,,SAC,,3.525,,JCT. RTE. 104 EAST,6000,77000,75000,6400,85000,80300,,"102,720"
03,099,,SAC,,4.390,,MINGO ROAD ,6300,85000,80300,6300,85000,80300,,"102,720"
03,099,,SAC,,6.008,,ARNO ROAD,6300,85000,80300,6500,86000,81400,,"102,720"
03,099,,SAC,,7.363,,DILLARD ROAD,6500,86000,81400,6300,89000,84000,,"102,720"
03,099,,SAC,,8.960,,ESCHINGER ROAD,6300,89000,84000,6300,88000,82300,,"102,720"
03,099,,SAC,,10.070,,GRANT LINE ROAD,6400,89000,82300,6100,82000,77000,,"102,720"
03,099,,SAC,,12.761,,ELK GROVE BOULEVARD,6100,82000,77000,8600,118000,112000,,"102,720"
03,099,,SAC,,13.838,,LAGUNA BOULEVARD/ BOND ROAD,8600,118000,112000,11200,141000,133000,,"102,720"
03,099,,SAC,,14.869,,SHELDON ROAD ,11200,141000,133000,11500,152000,142000,,"102,720"
03,099,,SAC,,15.900,,CALVINE ROAD,11500,152000,142000,11700,171000,159000,,"102,720"
03,099,,SAC,,17.242,,"SACRAMENTO, STOCKTON BOULEVARD",11800,170000,159000,10100,146000,140500,,"102,720"
03,099,,SAC,,17.656,,"SACRAMENTO, MACK ROAD",10100,146000,140500,13800,193000,186300,,"102,720"
03,099,,SAC,,19.612,,FLORIN ROAD,13800,193000,186300,14000,202000,196000,,"102,720"
03,099,,SAC,,20.859,,47TH AVENUE,14000,202000,196000,18200,223000,213000,,"102,720"
03,099,,SAC,,21.573,,MARTIN LUTHER KING JR. BOULEVARD ,18200,223000,213000,17400,219000,209000,,"102,720"
03,099,,SAC,,21.944,,"SACRAMENTO, FRUITRIDGE ROAD",17400,219000,209000,20000,232000,221000,,"102,720"
03,099,,SAC,,23.128,,"SACRAMENTO, 12TH AVENUE",20000,232000,221000,16300,238000,235300,,"102,720"
03,099,,SAC,R,24.351,,JCT. RTES. 50/51,16300,238000,235300,0,0,0,,"115,800"
03,099,,SAC,R,24.352,,BREAK IN ROUTE,0,0,0,0,0,0,,
03,099,,SAC,R,32.124,,JCT. RTE. 5,0,0,0,5900,66000,62100,,"119,130"
03,099,,SAC,,33.364,,ELKHORN BOULEVARD,5900,66000,62100,4900,51000,48700,,"119,270"
03,099,,SAC,,35.370,,ELVERTA ROAD,4900,51000,48700,4500,48000,45500,,"119,270"
03,099,,SAC,,36.863,,SACRAMENTO/SUTTER COUNTY LINE,4500,48000,45500,0,0,0,,"119,270"
03,099,,SUT,,0,,SACRAMENTO/SUTTER COUNTY LINE,0,0,0,4500,48000,45500,,"120,160"
03,099,,SUT,,0.950,,RIEGO ROAD,4500,48000,45500,3200,37800,35200,,"120,160"
03,099,,SUT,R,8.070,,JCT. RTE. 70 NORTH,3200,39000,35900,1600,17700,16600,,"121,885"
03,099,,SUT,,11.975,,GARDEN HIGHWAY,1550,16600,16200,1550,16600,16500,,"122,010"
03,099,,SUT,,12.029,,FEATHER RIVER BRIDGE,1800,19000,18300,1800,19000,18300,,"122,010"
03,099,,SUT,,13.678,,SACRAMENTO AVENUE,1550,16600,16500,1550,17000,16700,,"122,010"
03,099,,SUT,R,20.051,,JCT. RTE. 113,1600,17900,16700,1850,21100,19500,,"122,060"
03,099,,SUT,,25.620,,OSWALD ROAD,1850,21100,19500,1900,22300,21200,,"123,610"
03,099,,SUT,,26.120,,BARRY ROAD,1900,22300,21200,2100,23600,22600,,"123,610"
03,099,,SUT,,27.650,,BOGUE ROAD,2050,24400,22700,2400,28500,27000,,"123,610"
03,099,,SUT,,28.670,,"YUBA CITY, LINCOLN ROAD",2450,29500,27500,2900,36500,33800,,"123,610"
03,099,,SUT,,29.670,,FRANKLIN ROAD,2900,36500,34200,3000,37500,35700,,"123,610"
03,099,,SUT,,30.030,,"YUBA CITY, BRIDGE STREET",3000,37500,35700,2800,35500,33500,,"123,610"
03,099,,SUT,,30.390,,"YUBA CITY, ONSTOTT ROAD ",2800,35500,33500,2800,35500,33500,,"123,610"
03,099,,SUT,T,30.629,,"YUBA CITY, JCT. RTE. 20",2800,35500,33500,2000,24400,22800,,"126,800"
03,099,,SUT,R,31.311,,"YUBA CITY, QUEENS AVENUE ",2000,24400,22800,1750,19700,18800,,"127,000"
03,099,,SUT,R,33.950,,EAGER ROAD,1750,19700,18800,1800,19900,19100,,"127,000"
03,099,,SUT,T,35.960,,ENCINAL ROAD/LIVE OAK BOULEVARD,1800,19900,19100,1800,21800,20400,,"128,400"
03,099,,SUT,,40.250,,"LIVE OAK, PENNINGTON ROAD",1650,21100,19100,1650,21100,19400,,"129,000"
03,099,,SUT,,42.389,,SUTTER/BUTTE COUNTY LINE,1550,17500,16500,0,0,0,,"129,000"
03,099,,BUT,,0,,SUTTER/BUTTE COUNTY LINE,0,0,0,1550,17500,16500,,"130,300"
03,099,,BUT,,2.790,,LIVE OAK GRIDLEY ROAD,1700,18700,17300,1950,20700,19700,,"130,300"
03,099,,BUT,R,3.746,,ARCHER AVENUE,1950,20700,19700,2000,21700,20200,,"131,100"
03,099,,BUT,,4.121,,"GRIDLEY, WILSON STREET",2000,21700,20200,2400,25000,23900,,"131,150"
03,099,,BUT,,4.380,,"GRIDLEY, SPRUCE STREET",2400,25000,23900,1450,16600,15800,,"131,150"
03,099,,BUT,,7.690,,BIGGS HIGHWAY,1400,15700,14400,1200,13500,12400,,"131,150"
03,099,,BUT,,11.159,,JCT. RTE. 162 WEST,1150,13000,12000,1200,13100,12000,,"131,150"
03,099,,BUT,,13.161,,JCT. RTE. 162 EAST,1200,13100,12100,1050,13400,13100,,"131,150"
03,099,,BUT,,16.190,,NELSON SHIPPEE ROAD,1050,11800,10900,1050,11800,10900,,"131,150"
03,099,,BUT,,22.538,,JCT. RTE. 149,1050,11800,10900,2700,29000,27100,,"137,700"
03,099,,BUT,,23.863,,PENTZ ROAD ,3000,32000,29400,3300,35000,33200,,"137,700"
03,099,,BUT,,26.040,,NEAL HIGHWAY,3300,35000,33200,3700,41500,39000,,"137,700"
03,099,,BUT,R,30.603,,"CHICO, SKYWAY OC",3700,41500,39000,5500,64000,60000,,"140,300"
03,099,,BUT,R,31.498,,EAST 20TH STREET,5500,64000,60000,7400,79000,76000,,"140,300"
03,099,,BUT,R,32.445,,"CHICO, JCT. RTE. 32 EAST",7400,79000,76000,7900,90000,88000,,"140,300"
03,099,,BUT,R,33.282,,"CHICO, EAST FIRST AVENUE",7900,90000,88000,6300,70000,66400,,"142,700"
03,099,,BUT,R,34.245,,"CHICO, COHASSET HIGHWAY",6300,70000,66400,4600,49000,46500,,"142,700"
03,099,,BUT,R,34.927,,EAST AVENUE ,4600,49000,46500,3250,35000,33500,,"142,700"
03,099,,BUT,R,36.305,,EATON AVENUE,3250,35000,33500,2050,22200,21200,,"142,700"
03,099,,BUT,,38.790,,WILSON LANDING ROAD,2050,22200,21200,1750,19100,18100,,"145,400"
03,099,,BUT,,40.220,,KEEFER ROAD,1750,19100,18100,1400,15200,14300,,"145,400"
03,099,,BUT,,44.320,,BROYLES ROAD,1400,15200,14300,1400,15100,14000,,"145,400"
03,099,,BUT,,45.975,,BUTTE/TEHAMA COUNTY LINE,1400,15100,13900,0,0,0,,"145,400"
02,099,,TEH,,0,,BUTTE/TEHAMA COUNTY LINE,0,0,0,1450,15100,13800,,"148,200"
02,099,,TEH,,4.491,,SOUTH AVENUE,1450,15500,14200,790,8800,8200,,"148,200"
02,099,,TEH,,5.420,,VINA ROAD,780,8200,7600,790,8400,7800,,"148,200"
02,099,,TEH,,11.181,,SHERMAN STREET,1200,9200,8500,1200,9200,8500,,"148,200"
02,099,,TEH,,12.308,,ARAMAYO WAY,1100,12900,11400,870,9700,9100,,"148,200"
02,099,,TEH,,19.517,,KAUFMAN AVENUE,740,8300,7900,970,10600,10200,,"148,300"
02,099,,TEH,,24.943,,JCT. RTE. 36,970,10600,10200,0,0,0,,"148,300"
07,101,,LA,S,0,,"LOS ANGELES, JCT. RTE. 5",0,0,0,9100,139000,136000,,100
07,101,,LA,S,0.624,,"LOS ANGELES, FOURTH STREET ",9100,139000,136000,8000,126000,123000,,100
07,101,,LA,S,0.907,,"LOS ANGELES, FIRST STREET",8000,126000,123000,7700,124000,122000,,100
07,101,,LA,S,1.329,,"LOS ANGELES, JCT. RTE. 10",7700,124000,122000,0,0,0,,100
07,101,,LA,,0,,"LOS ANGELES, JCT. RTE. 10",0,0,0,13700,215000,211000,,"1,900"
07,101,,LA,,0.387,,"LOS ANGELES, VIGNES STREET ",13700,215000,211000,13200,212000,208000,,"2,600"
07,101,,LA,,0.820,,"LOS ANGELES, ALAMEDA/ LOS ANGELES STREETS",13200,212000,208000,12500,203000,200000,,"2,600"
07,101,,LA,,1.007,,"LOS ANGELES, SPRING STREET",12500,203000,200000,13400,220000,217000,,"2,600"
07,101,,LA,,1.569,,"LOS ANGELES, JCT. RTE. 110",13400,220000,217000,15700,267000,264000,,"2,600"
07,101,,LA,,2.483,,"LOS ANGELES, GLENDALE BOULEVARD ",15700,267000,264000,15300,262000,258000,,"2,600"
07,101,,LA,,2.857,,"LOS ANGELES, JCT. RTE. 2 NORTHEAST",15300,262000,258000,15900,270000,266000,,"2,600"
07,101,,LA,,3.342,,"LOS ANGELES, BENTON WAY/RAMPART STREET",15900,270000,266000,15700,264000,260000,,"2,600"
07,101,,LA,,3.760,,"LOS ANGELES, SILVER LAKE BOULEVARD ",15700,264000,260000,14500,260000,254000,,"2,600"
07,101,,LA,,4.397,,"LOS ANGELES, VERMONT AVENUE",14500,260000,254000,13500,239000,233000,,"2,600"
07,101,,LA,,4.851,,"LOS ANGELES, MELROSE AVENUE ",13500,239000,233000,13000,229000,223000,,"2,600"
07,101,,LA,,5.554,,"LOS ANGELES, JCT. RTE. 2 WEST",13000,229000,223000,11600,201000,196000,,"2,600"
07,101,,LA,,5.812,,"LOS ANGELES, WESTERN AVENUE",11600,201000,196000,13000,222000,217000,,"2,600"
07,101,,LA,,6.380,,"LOS ANGELES, SUNSET/HOLLYWOOD BOULEVARDS",13000,222000,217000,11900,200000,196000,,"2,600"
07,101,,LA,,6.912,,"LOS ANGELES, GOWER STREET/ARGYLE AVENUE",11900,200000,196000,12800,213000,208000,,"2,600"
07,101,,LA,,7.459,,"LOS ANGELES, CAHUENGA BOULEVARD ",12800,213000,208000,14100,231000,226000,,"2,600"
07,101,,LA,,7.840,,"LOS ANGELES, HIGHLAND AVENUE",14100,231000,226000,17000,279000,269000,,"2,600"
07,101,,LA,,9.221,,"LOS ANGELES, BARHAM BOULEVARD ",17000,279000,269000,15900,257000,248000,,"2,600"
07,101,,LA,,10.343,,"LOS ANGELES, LANKERSHIM/VENTURA BOULEVARDS",15900,257000,248000,16000,255000,247000,,"2,600"
07,101,,LA,,11.112,,"LOS ANGELES, VINELAND AVENUE ",16000,255000,247000,15000,244000,237000,,"2,600"
07,101,,LA,,11.747,R,"LOS ANGELES, JCT. RTES. 134/170, RIGHT ALIGN",7500,122000,119000,8700,139000,137000,,"16,210"
07,101,,LA,,11.747,L,"LOS ANGELES, JCT. RTES. 134/170, LEFT ALIGN",7500,122000,119000,8700,139000,137000,,"16,630"
07,101,,LA,,12.852,,"LOS ANGELES, LAUREL CANYON BOULEVARD ",17400,278000,274000,17500,279000,274000,,"17,700"
07,101,,LA,,13.878,,"LOS ANGELES, COLDWATER CANYON AVENUE ",17500,279000,274000,17900,281000,277000,,"17,700"
07,101,,LA,,14.885,,"LOS ANGELES, WOODMAN AVENUE ",17900,281000,277000,18700,291000,286000,,"17,700"
07,101,,LA,,15.908,,"LOS ANGELES, VAN NUYS BOULEVARD",18700,291000,286000,19800,305000,300000,,"17,700"
07,101,,LA,,17.170,R,"LOS ANGELES, JCT. RTE. 405, RIGHT ALIGN",9900,153000,150000,14200,160000,159000,,"21,310"
07,101,,LA,,17.170,L,"LOS ANGELES, JCT. RTE. 405, LEFT ALIGN",9900,153000,150000,14200,160000,159000,,"22,310"
07,101,,LA,,18.607,,"LOS ANGELES, HAVENHURST AVENUE ",28500,320000,318000,27000,309000,305000,,"23,310"
07,101,,LA,,19.217,,"LOS ANGELES, BALBOA BOULEVARD ",27000,309000,305000,26500,308000,304000,,"23,310"
07,101,,LA,,20.225,,"LOS ANGELES, WHITE OAK AVENUE",26500,308000,304000,26500,299000,293000,,"23,310"
07,101,,LA,,21.252,,"LOS ANGELES, RESEDA BOULEVARD ",26500,299000,293000,26000,290000,284000,,"23,310"
07,101,,LA,,22.254,,"LOS ANGELES, TAMPA AVENUE ",26000,290000,284000,25500,279000,272000,,"23,310"
07,101,,LA,,23.264,,"LOS ANGELES, WINNETKA AVENUE ",25500,279000,272000,25500,279000,272000,,"23,310"
07,101,,LA,,24.311,,"LOS ANGELES, DE SOTO AVENUE ",24900,269000,262000,24900,264000,256000,,"23,310"
07,101,,LA,,24.851,,"LOS ANGELES, CANOGA AVENUE",24900,264000,256000,22600,236000,228000,,"23,310"
07,101,,LA,,25.337,,"LOS ANGELES, JCT. RTE. 27",22600,236000,228000,14400,212000,205000,,"23,310"
07,101,,LA,,25.755,,"LOS ANGELES, VENTURA BOULEVARD ",14400,212000,205000,14500,209000,202000,,"23,310"
07,101,,LA,,26.860,,"LOS ANGELES, WOODLAKE AVENUE ",14500,209000,202000,15200,216000,208000,,"23,310"
07,101,,LA,,27.364,,"LOS ANGELES, MULHOLLAND DRIVE ",15200,216000,208000,14200,200000,193000,,"23,310"
07,101,,LA,,28.287,,"CALABASAS, PARKWAY CALABASAS ",14200,200000,193000,13700,190000,182000,,"23,310"
07,101,,LA,,31.058,,"CALABASAS, LAS VIRGENES CANYON ROAD ",13700,190000,182000,12200,173000,162000,,"23,310"
07,101,,LA,,31.917,,"CALABASAS, LOST HILLS ROAD ",12200,173000,162000,12700,177000,166000,,"23,310"
07,101,,LA,,32.790,,"AGOURA HILLS, LIBERTY CANYON ROAD ",12700,177000,166000,13000,178000,168000,,"23,310"
07,101,,LA,,33.688,,"AGOURA HILLS, CHESEBRO/PALO COMADO CANYON RD",13000,178000,168000,12700,172000,162000,,"23,310"
07,101,,LA,,35.035,,"AGOURA HILLS, KANAN ROAD",12700,172000,162000,12700,167000,160000,,"23,310"
07,101,,LA,,36.180,,"AGOURA HILLS, REYES ADOBE ROAD ",12700,167000,160000,12700,167000,160000,,"33,900"
07,101,,LA,,37.536,,"WESTLAKE VILLAGE, LINDERO CANYON ROAD ",12700,167000,160000,11700,184000,168000,,"33,900"
07,101,,LA,,38.190,,LOS ANGELES/VENTURA COUNTY LINE,11700,184000,168000,0,0,0,,"33,900"
07,101,,VEN,,0,,LOS ANGELES/VENTURA COUNTY LINE,0,0,0,11700,184000,168000,,"34,300"
07,101,,VEN,,0.701,,"THOUSAND OAKS, JCT. RTE. 23 SOUTH",11700,184000,168000,16400,181000,176000,,"34,310"
07,101,,VEN,,1.622,,"THOUSAND OAKS, HAMPSHIRE ROAD",16400,181000,176000,18300,199000,193000,,"34,310"
07,101,,VEN,,3.107,,"THOUSAND OAKS, JCT. RTE. 23 NORTH",18300,199000,193000,18200,196000,192000,,"34,310"
07,101,,VEN,,4.060,,"THOUSAND OAKS, MOORPARK ROAD ",18200,196000,192000,18100,192000,187000,,"34,310"
07,101,,VEN,,5.046,,"THOUSAND OAKS, LYNN ROAD ",18100,192000,187000,13200,184000,180000,,"34,310"
07,101,,VEN,,6.186,,"THOUSAND OAKS, VENTU PARK ROAD",13200,184000,180000,11900,165000,161000,,"34,310"
07,101,,VEN,,7.017,,"THOUSAND OAKS, BORCHARD ROAD ",11900,165000,161000,10800,147000,145000,,"34,310"
07,101,,VEN,,7.885,,"THOUSAND OAKS, WENDY DRIVE ",10800,147000,145000,10400,141000,132000,,"34,310"
07,101,,VEN,,10.738,,"CAMARILLO, CAMARILLO SPRINGS ROAD",10400,141000,132000,10300,140000,132000,,"34,310"
07,101,,VEN,,12.298,,"CAMARILLO, PLEASANT VALLEY ROAD",10300,140000,132000,10500,144000,136000,,"34,310"
07,101,,VEN,,13.848,,"CAMARILLO, JCT. RTE. 34",10500,144000,136000,11100,152000,144000,,"34,310"
07,101,,VEN,,14.801,,"CAMARILLO, CARMEN DRIVE ",11100,152000,144000,10900,149000,142000,,"34,310"
07,101,,VEN,,15.888,,"CAMARILLO, LAS POSAS ROAD",10900,149000,142000,11300,154000,147000,,"34,310"
07,101,,VEN,,17.747,,"CAMARILLO, CENTRAL AVENUE ",11300,154000,147000,10900,149000,141000,,"34,310"
07,101,,VEN,,19.172,,"OXNARD, ALMOND DRIVE",10900,149000,141000,10600,143000,136000,,"34,310"
07,101,,VEN,,20.077,,"OXNARD, SANTA CLARA/RICE AVENUES ",10600,143000,136000,10000,136000,129000,,"34,310"
07,101,,VEN,,21.010,,"OXNARD, ROSE AVENUE",10000,136000,129000,10800,146000,139000,,"34,310"
07,101,,VEN,,22.006,,"OXNARD, JCT. RTE. 232",10800,146000,139000,9800,133000,129000,,"34,310"
07,101,,VEN,,22.729,,"OXNARD, JCT. RTE. 1 SOUTH",9800,133000,129000,11500,155000,150000,,"34,310"
07,101,,VEN,R,23.450,,"VENTURA, JOHNSON DRIVE ",11500,155000,150000,10100,137000,132000,,"46,900"
07,101,,VEN,R,24.645,,"VENTURA, VICTORIA AVENUE",10100,137000,132000,9500,130000,125000,,"47,700"
07,101,,VEN,,25.966,,"VENTURA, TELEPHONE ROAD",9500,130000,125000,7500,101000,96000,,"49,500"
07,101,,VEN,,26.390,,"VENTURA, JCT. RTE. 126",7500,101000,96000,9800,134000,128000,,"49,500"
07,101,,VEN,,27.250,,NORTH OF JCT. RTE. 126,0,0,111000,0,0,111000,,"49,500"
07,101,,VEN,,28.452,,"VENTURA, SEAWARD AVENUE ",9800,134000,128000,9900,132000,124000,,"49,500"
07,101,,VEN,,29.450,,"VENTURA, VISTA DEL MAR DRIVE ",9900,132000,124000,9900,128000,121000,,"49,500"
07,101,,VEN,,30.147,,"VENTURA, CALIFORNIA STREET",9900,128000,121000,8500,107000,101000,,"49,500"
07,101,,VEN,,30.906,,"VENTURA, JCT. RTE. 33",8500,107000,101000,6000,81000,75000,,"49,500"
07,101,,VEN,R,32.700,,"SOLIMAR BEACH, SOUTH JCT. RTE. 1",6000,81000,75000,5800,76000,71000,,"54,050"
07,101,,VEN,R,38.976,,"SEACLIFF, NORTH JCT. RTE. 1",5800,76000,71000,5900,76000,72000,,"54,050"
07,101,,VEN,R,43.622,,VENTURA/SANTA BARBARA COUNTY LINE,6100,79000,73000,0,0,0,,"58,000"
05,101,,SB,R,0,,VENTURA/SANTA BARBARA COUNTY LINE,0,0,0,6000,75000,69700,,"58,105"
05,101,,SB,R,0.634,,JCT. RTE. 150 EAST,6100,75000,70200,6200,77000,71900,,"58,105"
05,101,,SB,,1.622,,EL RINCON ,5700,77000,71900,6300,81000,72700,,"59,150"
05,101,,SB,,2.640,,"CARPINTERIA, CASITAS PASS ROAD",6300,81000,72700,5100,73000,65600,,"59,150"
05,101,,SB,,3.059,,"CARPINTERIA, LINDEN AVENUE ",5700,73000,65600,6000,77000,69200,,"59,150"
05,101,,SB,,3.773,,"CARPINTERIA, SANTA MONICA ROAD ",6000,77000,69200,5600,72000,64300,,"59,150"
05,101,,SB,R,5.283,,SOUTH PADARO LANE,5700,73000,65400,5500,71000,63400,,"61,500"
05,101,,SB,R,7.138,,PADARO LANE,5500,71000,63400,5400,70000,62800,,"61,500"
05,101,,SB,R,8.264,,EVANS AVENUE,5400,70000,62800,5300,68000,61300,,"61,500"
05,101,,SB,,9.003,,"MONTECITO, SHEFFIELD DRIVE",5100,68000,58700,5300,69000,62400,,"63,100"
05,101,,SB,,10.023,,SAN YSIDRO ROAD ,5300,69000,62400,5700,75000,67600,,"63,100"
05,101,,SB,,10.536,,OLIVE MILL ROAD,5700,75000,67600,5300,70000,63200,,"63,100"
05,101,,SB,,11.407,,"SANTA BARBARA, JCT. RTE. 225 WEST",5300,69000,62300,6700,87000,79100,,"63,100"
05,101,,SB,,12.754,,"SANTA BARBARA, JCT. RTE. 144",6800,88000,80000,7900,103000,92800,,"63,100"
05,101,,SB,,13.485,,"SANTA BARBARA, GARDEN STREET",7900,103000,92800,8200,108000,97400,,"63,100"
05,101,,SB,R,14.187,,"SANTA BARBARA, CASTILLO STREET ",8200,108000,97400,9000,118000,107000,,"68,012"
05,101,,SB,R,14.758,,"SANTA BARBARA, CARRILLO STREET",9000,118000,107000,10200,134000,121000,,"68,012"
05,101,,SB,R,15.733,,"SANTA BARBARA, MISSION STREET ",10300,135000,122000,11400,149000,135000,,"69,000"
05,101,,SB,,16.552,,"SANTA BARBARA, JCT. RTE. 225 SOUTHEAST",11100,142000,135000,11300,143000,136000,,"69,500"
05,101,,SB,,17.784,,LA CUMBRE ROAD ,10900,137000,131000,10900,137000,131000,,"69,500"
05,101,,SB,,18.364,,JCT. RTE. 154,10900,137000,131000,9800,123000,118000,,"69,500"
05,101,,SB,,18.924,,EL SUENO ROAD,9800,123000,118000,9900,124000,119000,,"69,500"
05,101,,SB,,20.062,,TURNPIKE ROAD,9900,124000,119000,9600,120000,115000,,"69,500"
05,101,,SB,,21.414,,JCT. RTE. 217 SOUTH,9600,120000,115000,6800,85000,81200,,"69,500"
05,101,,SB,,22.533,,FAIRVIEW AVENUE ,6800,85000,81200,6000,75000,72000,,"69,500"
05,101,,SB,,23.711,,LOS CARNEROS ROAD,6000,75000,72000,5800,72000,69200,,"69,500"
05,101,,SB,,24.762,,STORKE ROAD,5800,72000,69200,3350,40500,38100,,"69,500"
05,101,,SB,,26.907,,HOLLISTER AVENUE,3350,40500,38100,2650,32000,30100,,"69,500"
05,101,,SB,,33.852,,EL CAPITAN BEACH STATE PARK ,2600,31500,29600,2550,30500,28800,,"69,500"
05,101,,SB,R,48.847,,"LAS CRUCES, JCT. RTE. 1 NORTHWEST",2650,30500,28400,2150,23300,21600,,"80,000"
05,101,,SB,R,56.463,,SANTA ROSA ROAD ,2150,23300,21600,2050,22600,20900,,"81,900"
